70.6	-0.0409406	1.77326	21.7267
70.7	1.1376	2.2711	16.7577
70.8	2.45296	4.32818	13.355
70.9	5.2515	9.37931	12.5256
71	10.9659	17.8647	19.7062
71.1	14.9748	14.3155	36.6515
71.2	9.34866	1.02559	35.5317
71.3	2.88161	-1.10787	26.9622
71.4	0.634678	-0.554284	20.5382
71.5	0.0491721	-0.343634	15.7194
71.6	-0.198368	-0.476311	12.0435
71.7	-0.534426	-1.04012	9.24895
71.8	-1.34373	-2.63046	7.2316
71.9	-3.52538	-7.00586	6.54185
72	-9.19632	-17.3788	11.8749
72.1	-17.0915	-20.4063	35.4767
72.2	-10.8991	1.29205	39.2344
72.3	-1.24672	4.68005	28.2988
72.4	2.34608	4.82071	22.0847
72.5	4.51305	7.09942	18.7492
72.6	7.73065	11.8024	19.5172
72.7	11.8384	15.1379	27.3551
72.8	11.9412	9.04116	34.5455
72.9	7.62952	3.01423	31.1888
73	4.34597	2.55643	25.143
73.1	3.79848	4.2649	20.3782
73.2	5.25241	7.66783	17.9104
73.3	8.70724	13.0585	20.1716
73.4	12.6044	14.9243	29.7129
73.5	11.2768	7.04215	34.8428
73.6	6.53064	2.28561	29.8685
73.7	3.80573	2.55149	23.8188
73.8	3.69964	4.52347	19.3244
73.9	5.51175	8.33075	17.3411
74	9.38592	14.0748	20.7935
74.1	13.0543	14.4983	31.4577
74.2	10.6912	5.61246	34.8066
74.3	5.73273	1.79847	28.8985
74.4	3.38552	2.44228	22.8607
74.5	3.52112	4.5294	18.4936
74.6	5.52059	8.56485	16.7102
74.7	9.67401	14.6591	20.7682
74.8	13.3669	14.4784	32.3104
74.9	10.4737	4.86789	34.9577
75	5.28	1.37316	28.5154
75.1	3.01276	2.12432	22.3769
75.2	3.16078	4.12659	17.9241
75.3	5.09011	8.05842	15.8837
75.4	9.27988	14.5259	19.4525
75.5	13.6143	15.5177	31.7544
75.6	10.9557	5.09989	35.7455
75.7	5.31367	0.919705	29.0568
75.8	2.67745	1.5147	22.5959
75.9	2.55342	3.18504	17.7968
76	4.05017	6.46271	14.9833
76.1	7.72464	12.7624	16.4673
76.2	13.1831	17.5963	27.8574
76.3	12.5732	7.75238	37.1546
76.4	6.49613	0.676689	31.3158
76.5	2.62112	0.591611	24.1381
76.6	1.79608	1.74755	18.6798
76.7	2.46595	3.76483	14.7932
76.8	4.70878	8.10513	13.1611
76.9	9.63237	15.9692	17.8446
77	14.7534	16.5113	33.6559
77.1	10.742	3.03691	36.7538
77.2	4.00247	-0.71351	28.4796
77.3	1.23324	-0.154804	21.71
77.4	0.661397	0.479842	16.6355
77.5	0.854793	1.30232	12.7954
77.6	1.72926	3.1262	10.0425
77.7	4.07284	7.71857	9.04143
77.8	9.72441	17.4632	14.6933
77.9	16.2986	18.3028	35.7202
78	10.5783	0.139149	37.9859
78.1	2.19394	-3.09044	28.011
78.2	-0.961298	-2.96714	21.3983
78.3	-2.54795	-4.37495	16.9811
78.4	-4.92687	-8.29518	15.0788
78.5	-9.48661	-15.1588	19.177
78.6	-13.9986	-15.6803	32.6299
78.7	-10.7788	-4.27687	36.004
78.8	-4.8076	-0.384811	28.7208
78.9	-2.20147	-1.0294	22.1572
79	-1.9972	-2.44396	17.2561
79.1	-3.19489	-5.17441	14.0508
79.2	-6.36072	-10.9483	14.1165
79.3	-12.2042	-18.333	23.5353
79.4	-13.9847	-11.0183	37.5439
79.5	-7.91334	-0.674959	33.5521
79.6	-2.68028	0.326703	25.6355
79.7	-1.12683	-0.454864	19.6331
79.8	-1.07875	-1.39541	15.1155
79.9	-1.88786	-3.22036	11.8647
80	-4.12709	-7.57389	10.4809
80.1	-9.38184	-16.5185	15.296
80.2	-15.7071	-18.2767	34.1864
80.3	-10.9788	-1.64817	38.0189
80.4	-3.06042	2.25191	28.5455
80.5	0.107244	1.9466	21.6652
80.6	1.34341	2.579	16.7588
80.7	2.82295	4.94315	13.522
80.8	5.96846	10.5307	13.3274
80.9	11.934	18.5094	22.3063
81	14.3876	11.9233	37.6561
81.1	8.25277	0.534704	34.1615
81.2	2.5869	-0.720231	25.9715
81.3	0.809078	-0.0697293	19.8342
81.4	0.504192	0.450084	15.1985
81.5	0.740616	1.19554	11.6825
81.6	1.58781	2.93829	9.15192
81.7	3.8677	7.44456	8.22293
81.8	9.51378	17.3977	13.7019
81.9	16.5618	19.0666	35.5644
82	10.7356	-0.241605	38.4496
82.1	1.93027	-3.59189	28.1447
82.2	-1.38798	-3.55821	21.6035
82.3	-3.1811	-5.29296	17.464
82.4	-5.9248	-9.70608	16.3791
82.5	-10.6565	-15.9105	22.2972
82.6	-13.5418	-13.0421	34.3845
82.7	-9.44677	-3.2849	34.2267
82.8	-4.38499	-1.04202	27.2104
82.9	-2.61406	-2.05025	21.2423
83	-2.99012	-4.12338	16.9781
83.1	-5.09026	-8.27561	15.1562
83.2	-9.57298	-15.1591	19.3483
83.3	-13.9694	-15.5227	32.7026
83.4	-10.7144	-4.2525	35.8863
83.5	-4.80887	-0.453631	28.6467
83.6	-2.25302	-1.11896	22.1239
83.7	-2.08866	-2.58765	17.2617
83.8	-3.36021	-5.44478	14.1456
83.9	-6.66164	-11.3985	14.5193
84	-12.5141	-18.362	24.5673
84.1	-13.69	-10.1574	37.654
84.2	-7.52088	-0.571531	33.0266
84.3	-2.5999	0.169826	25.2603
84.4	-1.21378	-0.665173	19.3725
84.5	-1.29074	-1.76865	14.9575
84.6	-2.33518	-4.01937	11.8993
84.7	-5.10489	-9.29372	11.2515
84.8	-11.1123	-18.522	18.9273
84.9	-15.4025	-14.5331	37.4943
85	-9.21015	-0.193526	35.7634
85.1	-2.34919	1.7854	26.8158
85.2	0.0239834	1.42812	20.4174
85.3	0.964742	1.93127	15.723
85.4	2.13506	3.83684	12.4338
85.5	4.73231	8.63343	11.3785
85.6	10.3771	17.5921	17.6915
85.7	15.4704	15.9999	36.1076
85.8	9.97834	0.973678	36.5658
85.9	2.79563	-1.74079	27.5241
86	0.163243	-1.33866	20.9252
86.1	-0.780013	-1.67394	16.0802
86.2	-1.79139	-3.23594	12.5941
86.3	-3.98013	-7.29738	10.96
86.4	-8.97469	-15.8059	15.0621
86.5	-15.4073	-18.6838	32.9089
86.6	-11.3896	-2.61834	38.3198
86.7	-3.57028	1.95795	29.0891
86.8	-0.240359	1.62398	22.0422
86.9	0.915846	1.9565	16.9543
87	2.05575	3.65618	13.3536
87.1	4.43897	8.00244	11.869
87.2	9.63226	16.4474	16.8226
87.3	15.2471	17.1569	34.2463
87.4	10.7407	2.2054	37.2524
87.5	3.46532	-1.46566	28.3708
87.6	0.558425	-1.0184	21.5443
87.7	-0.320902	-1.01212	16.4998
87.8	-0.954276	-1.79748	12.719
87.9	-2.17779	-4.05276	10.1373
88	-5.17934	-9.75225	9.96064
88.1	-11.7683	-19.8132	19.16
88.2	-15.6238	-13.4907	39.1487
88.3	-8.46839	1.04328	35.3474
88.4	-1.55136	2.44969	26.2558
88.5	0.792586	2.36738	20.0925
88.6	2.10605	3.69951	15.7906
88.7	4.26434	7.40383	13.6353
88.8	8.74719	14.6838	16.8611
88.9	14.3163	17.5093	31.3062
89	11.6034	4.74858	37.3655
89.1	4.88549	-0.378505	29.6448
89.2	1.65676	0.0346222	22.6313
89.3	0.998169	0.85953	17.3731
89.4	1.35187	2.08608	13.4472
89.5	2.70494	4.8342	10.8965
89.6	6.14862	11.2804	11.4442
89.7	12.9866	20.3277	23.0231
89.8	14.4873	10.1563	39.7051
89.9	7.06501	-1.14984	33.592
90	1.38922	-1.78567	25.1795
90.1	-0.422041	-1.62952	19.2476
90.2	-1.38997	-2.55268	14.9178
90.3	-2.96533	-5.30721	12.1692
90.4	-6.53283	-11.7137	12.8558
90.5	-13.073	-19.6712	24.4431
90.6	-13.9689	-9.48349	39.0317
90.7	-6.92322	0.607611	33.0174
90.8	-1.74738	1.123	24.9199
90.9	-0.193057	0.710057	19.0232
91	0.341664	0.850116	14.5793
91.1	0.894051	1.68694	11.2363
91.2	2.11168	4.00884	8.97409
91.3	5.21204	9.98325	9.08549
91.4	12.157	20.6114	19.231
91.5	15.7189	12.8092	40.1009
91.6	8.00408	-1.75694	35.1088
91.7	1.06666	-2.88294	25.9913
91.8	-1.29293	-3.00147	20.01
91.9	-2.86176	-4.85746	16.0577
92	-5.59918	-9.48163	14.9549
92.1	-10.6756	-16.5485	21.1588
92.2	-14.1009	-13.7506	35.0389
92.3	-9.55149	-2.60001	34.8927
92.4	-3.90679	-0.237325	27.2535
92.5	-1.90428	-1.09435	21.0022
92.6	-1.94047	-2.56103	16.3649
92.7	-3.3075	-5.49981	13.4304
92.8	-6.76745	-11.7398	14.0812
92.9	-12.8783	-18.8541	25.0315
93	-13.6564	-9.49944	38.208
93.1	-7.10917	-0.0726328	32.7776
93.2	-2.23317	0.467543	24.9386
93.3	-0.860061	-0.234986	19.0796
93.4	-0.765667	-0.949383	14.649
93.5	-1.32882	-2.27276	11.3609
93.6	-2.9547	-5.50353	9.41259
93.7	-7.0735	-13.1638	11.2955
93.8	-14.6055	-21.4206	26.9319
93.9	-13.3541	-6.06111	40.6849
94	-4.9692	2.41303	31.749
94.1	-0.22946	2.4115	23.8697
94.2	1.42128	2.83956	18.459
94.3	2.94396	5.03212	14.8963
94.4	5.93807	10.2182	14.3728
94.5	11.4641	17.5866	22.2104
94.6	14.1647	12.4785	36.5294
94.7	8.72952	1.46652	34.2856
94.8	3.20781	-0.130485	26.3922
94.9	1.44199	0.704167	20.2504
95	1.42847	1.87394	15.6545
95.1	2.47949	4.1908	12.4896
95.2	5.28604	9.50118	11.8634
95.3	11.2276	18.407	19.6505
95.4	15.1535	14.0485	37.3763
95.5	9.08476	0.432215	35.4533
95.6	2.50786	-1.45653	26.7127
95.7	0.261282	-1.00909	20.3392
95.8	-0.497775	-1.19089	15.5974
95.9	-1.24174	-2.29521	12.0809
96	-2.83911	-5.29825	9.92061
96.1	-6.73979	-12.5141	11.3212
96.2	-14.0681	-21.1525	25.5464
96.3	-13.7683	-7.47178	40.485
96.4	-5.69047	1.99077	32.3799
96.5	-0.644162	2.14605	24.2977
96.6	1.02599	2.3337	18.6855
96.7	2.30959	4.01803	14.7836
96.8	4.75222	8.33189	13.2204
96.9	9.79215	16.1957	18.1783
97	14.7619	16.2026	34.0471
97.1	10.5599	2.80503	36.5589
97.2	3.88774	-0.702306	28.2699
97.3	1.21338	-0.12051	21.5568
97.4	0.677497	0.524449	16.5211
97.5	0.90145	1.39053	12.7146
97.6	1.83912	3.33308	10.0126
97.7	4.3364	8.20771	9.19949
97.8	10.2531	18.1653	15.7044
97.9	16.2636	17.1569	36.8759
98	10.0584	-0.30759	37.2776
98.1	1.98342	-2.96013	27.5036
98.2	-0.952938	-2.8541	21.0302
98.3	-2.48741	-4.28731	16.6698
98.4	-4.8597	-8.238	14.7799
98.5	-9.47016	-15.2458	18.9085
98.6	-14.1109	-15.8732	32.7047
98.7	-10.8158	-4.14641	36.1685
98.8	-4.71212	-0.212205	28.7347
98.9	-2.05708	-0.839901	22.1148
99	-1.79083	-2.14041	17.16
99.1	-2.84103	-4.60437	13.7995
99.2	-5.71723	-9.96658	13.2713
99.3	-11.4585	-18.0496	21.2663
99.4	-14.5758	-12.986	37.0266
99.5	-8.80232	-0.95894	34.722
99.6	-2.86432	0.707843	26.4615
99.7	-0.913813	0.043879	20.2048
99.8	-0.581452	-0.534063	15.4864
99.9	-0.857285	-1.38328	11.9175
